1.135, 0.31387
1.139, 0.3149748
1.145, 0.3166325
1.147, 0.3171839
1.146, 0.3169054
1.145, 0.3166267
1.14, 0.3152416
1.148, 0.3174512
1.163, 0.3215963
1.173, 0.3243584
1.174, 0.3246316
1.181, 0.3265636
1.2, 0.3318135
1.235, 0.3414872
1.288, 0.3561375
-100, -100
1.261, 0.3452018
1.239, 0.3391862
1.198, 0.3279685
1.165, 0.3189404
1.15, 0.3148398
1.156, 0.316488
1.159, 0.3173148
1.156, 0.3164987
1.148, 0.3143134
1.148, 0.3143183
1.154, 0.3159657
1.16, 0.317613
1.156, 0.316522
1.15, 0.3148832
1.143, 0.3129703
1.144, 0.3132477
1.142, 0.3127034
1.143, 0.3129804
1.139, 0.311888
1.145, 0.3135337
1.137, 0.3113455
1.139, 0.3118955
1.138, 0.3116237
1.146, 0.3138162
1.147, 0.3140917
1.146, 0.3138192
1.146, 0.3138204
1.141, 0.3124521
1.143, 0.3130005
1.139, 0.3119057
1.146, 0.3138228
1.138, 0.3116322
1.148, 0.3143704
1.155, 0.3162869
1.14, 0.3121787
1.134, 0.3105348
1.134, 0.3105337
1.14, 0.3121755
1.141, 0.3124478
1.144, 0.3132675
1.147, 0.3140871
1.146, 0.313811
1.142, 0.3127134
1.148, 0.3143536
1.159, 0.3173629
1.166, 0.3192766
1.17, 0.3203685
1.179, 0.3228293
1.194, 0.3269327
1.211, 0.3315834
1.243, 0.3403408
-100, -100
1.212, 0.3285169
1.206, 0.3268973
1.17, 0.3171455
1.153, 0.3125435
1.153, 0.3125493
1.153, 0.312555
1.152, 0.3122894
1.152, 0.3122946
1.15, 0.3117575
1.152, 0.3123046
1.154, 0.3128515
1.153, 0.3125848
1.148, 0.3112335
1.143, 0.309882
1.139, 0.3088014
1.137, 0.3082627
1.135, 0.3077239
1.136, 0.3079981
1.137, 0.3082722
1.139, 0.3088171
1.138, 0.3085485
1.134, 0.3074662
1.131, 0.3066549
1.133, 0.307199
1.139, 0.3088274
1.141, 0.3093711
1.143, 0.3099146
1.138, 0.3085598
1.138, 0.3085605
1.138, 0.308561
1.14, 0.3091036
1.153, 0.3126285
1.155, 0.3131706
1.159, 0.3142548
1.14, 0.3091024
1.138, 0.3085593
1.134, 0.3074737
1.133, 0.3072012
1.135, 0.307742
1.142, 0.3096382
1.146, 0.3107208
1.146, 0.3107186
1.142, 0.3096316
1.148, 0.3112558
1.155, 0.3131508
1.166, 0.3161301
1.172, 0.3177534
1.183, 0.3207321
1.186, 0.3215416
1.194, 0.3237065
1.209, 0.3277688
-100, -100
1.186, 0.3182683
1.176, 0.3155913
1.165, 0.3126457
1.168, 0.313457
1.166, 0.3129262
1.161, 0.3115901
1.153, 0.3094485
1.143, 0.3067699
1.144, 0.3070434
1.144, 0.3070483
1.145, 0.3073213
1.142, 0.3065206
1.136, 0.3049144
1.132, 0.3038447
1.127, 0.3025064
1.129, 0.3030468
1.13, 0.3033185
1.132, 0.3038585
1.136, 0.3049352
1.138, 0.3054748
1.141, 0.3062826
1.136, 0.3049427
1.136, 0.3049448
1.13, 0.303336
1.137, 0.3052167
1.136, 0.3049496
1.14, 0.3060246
1.141, 0.306294
1.142, 0.3065632
1.139, 0.3057584
1.14, 0.3060271
1.156, 0.3103222
1.16, 0.3113958
1.151, 0.3089794
1.143, 0.3068312
1.143, 0.3068304
1.129, 0.3030711
1.128, 0.3028014
1.132, 0.3038736
1.139, 0.3057509
1.143, 0.3068227
1.144, 0.307089
1.146, 0.3076234
1.152, 0.3092313
1.158, 0.310839
1.168, 0.3135201
1.173, 0.3148589
1.179, 0.3164658
1.175, 0.3153882
1.176, 0.3156526
1.184, 0.3177956
1.204, 0.3231592
1.22, 0.3274488
-100, -100
1.178, 0.3129347
1.171, 0.3110819
1.169, 0.3105572
1.167, 0.3100322
1.165, 0.3095071
1.162, 0.308716
1.16, 0.3081905
1.152, 0.3060705
1.143, 0.3036846
1.139, 0.3026269
1.138, 0.3023661
1.138, 0.3023708
1.138, 0.3023752
1.137, 0.3021137
1.135, 0.3015864
1.128, 0.2997301
1.13, 0.3002652
1.129, 0.3000028
1.131, 0.3005374
1.133, 0.3010718
1.135, 0.301606
1.14, 0.3029372
1.135, 0.3016108
1.136, 0.3018786
1.126, 0.2992231
1.132, 0.3008192
1.132, 0.3008206
1.139, 0.3026819
1.134, 0.3013542
1.141, 0.3032151
1.143, 0.3037471
1.148, 0.3050761
1.165, 0.3095939
1.165, 0.3095936
1.165, 0.3095933
1.151, 0.3058722
1.143, 0.3037454
1.132, 0.3008211
1.127, 0.2994911
1.131, 0.3005525
1.134, 0.301348
1.135, 0.3016118
1.137, 0.3021411
1.139, 0.3026701
1.145, 0.3042618
1.153, 0.3063848
1.164, 0.3093047
1.169, 0.3106299
1.173, 0.3116892
1.167, 0.310091
1.169, 0.3106184
1.168, 0.3103484
1.177, 0.3127353
1.182, 0.314059
1.196, 0.3177739
1.233, 0.3275993
-100, -100
1.142, 0.3002814
1.171, 0.3079137
1.179, 0.3100242
1.172, 0.3081901
1.172, 0.3081965
1.166, 0.3066249
1.162, 0.3055791
1.158, 0.3045329
1.152, 0.3029606
1.142, 0.300336
1.138, 0.2992891
1.133, 0.297979
1.136, 0.2987727
1.138, 0.2993032
1.139, 0.2995704
1.136, 0.2987854
1.13, 0.2972112
1.13, 0.2972148
1.131, 0.2974812
1.131, 0.2974843
1.136, 0.2988025
1.139, 0.2995943
1.144, 0.300912
1.137, 0.299073
1.14, 0.2998643
1.129, 0.2969727
1.136, 0.2988156
1.143, 0.3006583
1.15, 0.3025008
1.143, 0.3006605
1.142, 0.3003982
1.147, 0.3017139
1.146, 0.3014512
1.147, 0.3017142
1.148, 0.3019771
1.149, 0.3022397
1.139, 0.2996086
1.14, 0.2998709
1.131, 0.2975023
1.14, 0.2998685
1.134, 0.2982887
1.137, 0.299076
1.134, 0.2982849
1.135, 0.2985458
1.138, 0.2993324
1.143, 0.3006449
1.153, 0.3032723
1.16, 0.3051104
1.164, 0.3061591
1.165, 0.3064185
1.163, 0.3058887
1.166, 0.3066736
1.163, 0.3058803
1.166, 0.3066649
1.161, 0.3053452
1.176, 0.3092853
1.201, 0.3158549
1.273, 0.3347846
-100, -100
1.191, 0.3099498
1.203, 0.31308
1.192, 0.3102241
1.173, 0.305286
1.165, 0.3032103
1.161, 0.3021754
1.161, 0.3021815
1.156, 0.3008858
1.153, 0.3001106
1.144, 0.2977733
1.142, 0.2972579
1.138, 0.2962216
1.139, 0.2964866
1.139, 0.2964911
1.14, 0.2967557
1.137, 0.2959788
1.133, 0.2949414
1.133, 0.294945
1.133, 0.2949484
1.135, 0.2954723
1.131, 0.2944339
1.134, 0.2952176
1.131, 0.2944392
1.125, 0.2928795
1.121, 0.2918402
1.12, 0.2915816
1.124, 0.2926247
1.137, 0.2960106
1.142, 0.2973135
1.129, 0.2939299
1.137, 0.2960134
1.14, 0.296795
1.146, 0.2983573
1.139, 0.296535
1.138, 0.2962744
1.134, 0.2952327
1.132, 0.2947113
1.13, 0.2941897
1.131, 0.294449
1.136, 0.2957494
1.137, 0.2960082
1.138, 0.2962668
1.136, 0.2957441
1.135, 0.2954816
1.137, 0.2959998
1.139, 0.2965178
1.147, 0.2985976
1.154, 0.3004167
1.163, 0.3027563
1.167, 0.3037939
1.165, 0.3032695
1.174, 0.3056082
1.164, 0.3030008
1.167, 0.3037772
1.152, 0.299868
1.165, 0.303247
1.192, 0.3102698
1.242, 0.3232787
-100, -100
1.211, 0.3118918
1.181, 0.3041723
1.166, 0.3003156
1.159, 0.2985191
1.165, 0.3000707
1.166, 0.3003343
1.161, 0.2990523
1.156, 0.29777
1.149, 0.2959723
1.147, 0.2954623
1.141, 0.2939216
1.14, 0.2936687
1.138, 0.293158
1.137, 0.2929047
1.135, 0.2923936
1.133, 0.2918822
1.133, 0.2918858
1.135, 0.2924045
1.134, 0.29215
1.132, 0.2916377
1.123, 0.2893218
1.129, 0.2908701
1.122, 0.289069
1.119, 0.2882982
1.119, 0.2883
1.124, 0.2895898
1.134, 0.2921676
1.133, 0.2919112
1.133, 0.2919121
1.131, 0.2913976
1.133, 0.2919134
1.132, 0.291656
1.127, 0.2903679
1.125, 0.2898524
1.121, 0.2888214
1.12, 0.2885631
1.121, 0.2888199
1.124, 0.2895918
1.131, 0.291394
1.134, 0.2921653
1.139, 0.2934518
1.14, 0.2937075
1.143, 0.2944781
1.146, 0.2952485
1.144, 0.2947306
1.144, 0.2947277
1.146, 0.2952398
1.154, 0.2972974
1.162, 0.2993548
1.164, 0.2998662
1.167, 0.300635
1.163, 0.2996002
1.163, 0.2995957
1.158, 0.298303
1.168, 0.3008741
1.182, 0.3044752
1.211, 0.3119398
1.236, 0.3183736
-100, -100
1.22, 0.3109075
1.194, 0.3042888
1.178, 0.3002182
1.163, 0.296402
1.158, 0.2951342
1.162, 0.2961599
1.166, 0.2971855
1.16, 0.295662
1.156, 0.2946481
1.149, 0.2928693
1.152, 0.2936392
1.146, 0.2921148
1.143, 0.2913548
1.136, 0.289575
1.133, 0.2888146
1.134, 0.2890736
1.136, 0.2895873
1.135, 0.289336
1.136, 0.2895944
1.137, 0.2898525
1.13, 0.288071
1.119, 0.2852695
1.111, 0.2832325
1.12, 0.2855292
1.114, 0.2840017
1.115, 0.2842584
1.115, 0.2842601
1.123, 0.286301
1.124, 0.2865572
1.122, 0.2860482
1.126, 0.2870687
1.122, 0.2860495
1.127, 0.2873245
1.128, 0.2875794
1.127, 0.2873244
1.121, 0.2857943
1.123, 0.2863035
1.124, 0.2865576
1.123, 0.2863016
1.119, 0.2852805
1.122, 0.2860438
1.125, 0.2868069
1.133, 0.2888444
1.145, 0.2919014
1.146, 0.2921539
1.143, 0.2913864
1.138, 0.2901088
1.138, 0.2901057
1.142, 0.2911221
1.153, 0.2939226
1.158, 0.2951933
1.166, 0.2972286
1.16, 0.2956948
1.169, 0.2979845
1.167, 0.2974699
1.17, 0.2982296
1.166, 0.2972049
1.175, 0.2994935
1.196, 0.3048404
1.219, 0.3106967
-100, -100
1.19, 0.3000481
1.177, 0.2967774
1.173, 0.2957757
1.167, 0.2942695
1.162, 0.2930152
1.165, 0.293778
1.162, 0.2930275
1.156, 0.2915203
1.152, 0.2905172
1.146, 0.2890095
1.149, 0.2897713
1.147, 0.2892719
1.144, 0.28852
1.136, 0.2865069
1.133, 0.2857546
1.135, 0.2862631
1.137, 0.2867714
1.136, 0.2865228
1.14, 0.2875352
1.144, 0.2885473
1.142, 0.2880459
1.123, 0.2832563
1.115, 0.2812409
1.117, 0.2817477
1.118, 0.282002
1.117, 0.2817516
1.117, 0.2817533
1.123, 0.2832681
1.13, 0.285035
1.135, 0.2862972
1.136, 0.2865502
1.13, 0.2850372
1.128, 0.284533
1.127, 0.2842808
1.125, 0.2837761
1.121, 0.2827668
1.126, 0.2840274
1.127, 0.2842788
1.128, 0.2845299
1.121, 0.2827629
1.121, 0.2827614
1.127, 0.284273
1.136, 0.2865412
1.15, 0.2900702
1.152, 0.2905722
1.149, 0.2898128
1.139, 0.2872876
1.134, 0.2860233
1.134, 0.28602
1.143, 0.2882864
1.152, 0.2905526
1.154, 0.2910529
1.16, 0.2925619
1.166, 0.2940706
1.17, 0.2950746
1.164, 0.2935565
1.16, 0.2925425
1.161, 0.2927893
1.172, 0.2955578
1.189, 0.299839
-100, -100
1.183, 0.29508
1.18, 0.2943391
1.175, 0.293099
1.18, 0.2943533
1.175, 0.2931128
1.176, 0.2933688
1.162, 0.2898826
1.16, 0.2893897
1.146, 0.2859029
1.143, 0.28516
1.129, 0.2816726
1.139, 0.2841726
1.152, 0.287421
1.154, 0.2879249
1.144, 0.2854344
1.138, 0.2839417
1.136, 0.2834468
1.137, 0.2837002
1.137, 0.2837039
1.147, 0.2862025
1.151, 0.2872039
1.145, 0.2857098
1.126, 0.2809715
1.113, 0.2777301
1.115, 0.2782314
1.114, 0.277984
1.115, 0.2782354
1.115, 0.278237
1.119, 0.2792366
1.125, 0.280735
1.129, 0.2817342
1.138, 0.2839808
1.137, 0.2837318
1.137, 0.2837321
1.131, 0.2822348
1.133, 0.2827337
1.131, 0.2822342
1.133, 0.2827327
1.133, 0.2827318
1.132, 0.2824812
1.128, 0.2814817
1.124, 0.280482
1.131, 0.282227
1.136, 0.2834727
1.147, 0.2862153
1.144, 0.2854642
1.143, 0.285212
1.136, 0.2834624
1.137, 0.2837088
1.136, 0.2834559
1.143, 0.285199
1.143, 0.2851951
1.155, 0.2881852
1.164, 0.2904265
1.169, 0.2916695
1.165, 0.2906667
1.159, 0.2891648
1.156, 0.2884111
1.159, 0.2891543
1.169, 0.2916435
1.187, 0.2961282
1.224, 0.3053525
-100, -100
1.167, 0.2879362
1.17, 0.2886838
1.172, 0.2891843
1.174, 0.2896848
1.172, 0.289198
1.169, 0.2884643
1.161, 0.2864965
1.153, 0.2845284
1.148, 0.2833004
1.147, 0.2830593
1.135, 0.2801032
1.14, 0.2813424
1.147, 0.2830749
1.153, 0.2845605
1.148, 0.283331
1.144, 0.2823482
1.139, 0.2811182
1.136, 0.2803817
1.137, 0.2806322
1.149, 0.2835975
1.148, 0.283354
1.144, 0.2823697
1.127, 0.2781765
1.127, 0.278179
1.125, 0.2776876
1.124, 0.2774429
1.126, 0.2779385
1.123, 0.2771996
1.126, 0.2779415
1.124, 0.277449
1.131, 0.2791778
1.143, 0.2821407
1.141, 0.2816475
1.138, 0.2809073
1.134, 0.27992
1.139, 0.281154
1.136, 0.2804131
1.135, 0.2801656
1.132, 0.2794242
1.138, 0.2809041
1.133, 0.2796686
1.133, 0.279667
1.135, 0.280159
1.137, 0.2806506
1.135, 0.2801547
1.134, 0.2799054
1.134, 0.2799027
1.133, 0.279653
1.133, 0.2796499
1.136, 0.280387
1.14, 0.2813707
1.152, 0.2843286
1.162, 0.2867927
1.162, 0.2867883
1.157, 0.2855498
1.157, 0.285545
1.157, 0.2855401
1.158, 0.2857817
1.158, 0.2857763
1.167, 0.2879918
1.179, 0.2909472
1.198, 0.2956297
-100, -100
1.165, 0.2842949
1.167, 0.2847903
1.17, 0.2855296
1.157, 0.2823639
1.152, 0.2811503
1.145, 0.2794483
1.144, 0.2792104
1.137, 0.277508
1.138, 0.2777578
1.144, 0.2792279
1.144, 0.2792333
1.14, 0.2782622
1.141, 0.2785112
1.152, 0.2812011
1.157, 0.2824262
1.151, 0.2809659
1.14, 0.2782849
1.136, 0.2773124
1.139, 0.2780484
1.149, 0.2804931
1.145, 0.2795199
1.136, 0.2773258
1.124, 0.274399
1.129, 0.2756222
1.132, 0.276357
1.136, 0.2773356
1.134, 0.2768492
1.129, 0.2756302
1.125, 0.274655
1.121, 0.2736797
1.129, 0.2756338
1.134, 0.2768552
1.13, 0.2758791
1.127, 0.275147
1.13, 0.2758795
1.144, 0.2792973
1.14, 0.2783203
1.136, 0.2773431
1.132, 0.2763657
1.135, 0.277097
1.132, 0.2763633
1.133, 0.2766058
1.133, 0.276604
1.134, 0.2768462
1.127, 0.275135
1.122, 0.273912
1.126, 0.2748858
1.129, 0.2756153
1.135, 0.2770769
1.126, 0.2748764
1.135, 0.2770699
1.142, 0.2787749
1.158, 0.2826766
1.156, 0.2821841
1.155, 0.2819355
1.155, 0.2819307
1.157, 0.282414
1.16, 0.283141
1.165, 0.2843561
1.172, 0.286059
1.182, 0.2884938
1.193, 0.2911725
-100, -100
1.16, 0.27994
1.164, 0.2809127
1.165, 0.2811611
1.152, 0.2780305
1.149, 0.2773131
1.14, 0.2751473
1.141, 0.2753949
1.134, 0.2737113
1.137, 0.2744412
1.141, 0.2754123
1.145, 0.2763833
1.145, 0.2763885
1.134, 0.2737381
1.143, 0.2759154
1.15, 0.2776099
1.151, 0.2778556
1.141, 0.2754457
1.135, 0.2740012
1.137, 0.2744877
1.14, 0.2752154
1.139, 0.2749773
1.133, 0.2735317
1.131, 0.2730516
1.136, 0.2742614
1.145, 0.2764366
1.142, 0.2757144
1.142, 0.2757163
1.138, 0.2747523
1.13, 0.2728222
1.122, 0.2708919
1.127, 0.2721001
1.13, 0.2728251
1.124, 0.271377
1.123, 0.2711358
1.128, 0.2723431
1.138, 0.2747573
1.137, 0.2745155
1.134, 0.2737905
1.133, 0.2735482
1.135, 0.27403
1.133, 0.2735457
1.137, 0.2745099
1.134, 0.2737839
1.135, 0.2740233
1.123, 0.2711239
1.124, 0.2713629
1.131, 0.2730502
1.139, 0.2749786
1.142, 0.2756997
1.13, 0.2727993
1.129, 0.2725544
1.138, 0.2747233
1.148, 0.2771333
1.147, 0.2768876
1.151, 0.2778487
1.153, 0.2783267
1.161, 0.280253
1.164, 0.2809719
1.166, 0.2814493
1.172, 0.2828919
1.182, 0.2852997
1.206, 0.2910863
-100, -100
1.162, 0.2772821
1.17, 0.2791985
1.167, 0.2784897
1.154, 0.2753943
1.146, 0.2734917
1.139, 0.2718276
1.138, 0.2715952
1.132, 0.2701692
1.134, 0.2706523
1.134, 0.2706578
1.136, 0.2711406
1.134, 0.2706684
1.134, 0.2706733
1.138, 0.2716329
1.142, 0.2725922
1.142, 0.2725966
1.137, 0.2714072
1.132, 0.2702175
1.135, 0.2709374
1.138, 0.2716569
1.14, 0.2721376
1.134, 0.2707084
1.134, 0.2707111
1.138, 0.2716686
1.143, 0.2728646
1.143, 0.2728667
1.143, 0.2728686
1.143, 0.2728703
1.131, 0.270007
1.122, 0.2678595
1.124, 0.268338
1.128, 0.2692936
1.124, 0.2683392
1.122, 0.2678621
1.126, 0.268817
1.132, 0.2702493
1.135, 0.2709651
1.134, 0.2707257
